Year,World rank,Company,Country,Region,ISO3 Code,ICB3 short,ICB3 long,R&D (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),R&D-to-capex ratio (%),Operating profit (€million),Operating profit one-year growth (%),Profitability (%),Market capitalisation (€million),Market capitalisation one-year growth (%),Employees,Employees one-year growth (%),
2024,653,CHANGCHUN HIGH-TECH INDUSTRIES (GROUP) INC.,China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,326.45,37.44,1775.69,-7.55,18.38,287.63,4.02,16.20,113.50,436.79,-38.72,24.60,5239.13,-32.21,11766,30.31,
2024,654,DRAEGERWERK AG & CO. KGAA,Germany,EU,DEU,Health industries,Health Care Equipment & Services,325.74,1.90,3370.88,-0.08,9.66,59.90,-7.95,1.78,543.85,179.31,5.10,5.32,400.76,-8.98,16598,1.65,
2024,655,KWS SAAT SE & CO. KGAA,Germany,EU,DEU,Others,Food Producers,325.57,3.61,1943.24,6.78,16.75,136.06,34.49,7.00,239.28,207.66,-11.77,10.69,1980.00,7.91,4673,-7.56,
2024,656,"GOLDWIND SCIENCE & TECHNOLOGY CO., LTD.",China,China,CHN,Industrials,Industrial Engineering,325.47,23.24,7452.72,12.48,4.37,900.55,20.94,12.08,36.14,465.28,146.03,6.24,4570.05,27.63,11126,4.46,
2024,657,KIMBERLY CLARK CORP,US,US,USA,Others,Personal Goods,325.34,8.33,19306.96,-1.83,1.69,694.00,-5.87,3.59,46.88,2668.21,18.26,13.82,42063.66,7.09,38000,-7.32,
2024,658,POLARIS INC.,US,US,USA,Automobiles & Parts,Automobiles & Parts,324.29,-9.99,6906.73,-19.69,4.70,251.90,-36.57,3.65,128.74,185.77,-68.90,2.69,3093.16,-39.58,15000,-18.92,
2024,659,ING GROEP NV,Netherlands,EU,NLD,Financial,Banks,324.00,31.71,22615.00,22.25,1.43,332.00,34.96,1.47,97.59,9300.00,-11.36,41.12,47620.03,0.64,61121,2.84,
2024,660,"CYTOKINETICS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,323.36,3.02,17.78,145.34,1818.42,3.76,175.85,21.14,8600.46,-516.17,8.07,-2902.72,5343.53,-31.76,498,17.73,
2024,661,"JACK HENRY & ASSOCIATES, INC.",US,US,USA,ICT services,Software & Computer Services,322.66,6.27,2286.35,7.21,14.11,51.36,-8.19,2.25,628.24,547.42,16.21,23.94,10326.67,-12.94,7240,0.98,
2024,662,SOCIETE NATIONALE SNCF,France,EU,FRA,Industrials,Industrial Transportation,321.00,14.23,43354.00,3.82,0.74,8699.00,6.54,20.07,3.69,2342.00,1.25,5.40,,,289500,2.37,
2024,663,SVENSKA HANDELSBANKEN AB,Sweden,EU,SWE,Financial,Banks,320.62,-12.44,5640.02,3.82,5.68,82.82,14.06,1.47,387.14,3127.59,-8.26,55.45,19381.65,4.34,12224,4.63,
2024,664,KERRY GROUP PLC,Ireland,EU,IRL,Others,Food Producers,320.50,4.84,8244.20,2.79,3.89,305.80,8.48,3.71,104.81,878.90,0.47,10.66,15794.83,14.23,21647,-0.67,
2024,665,SINOPEC ENGINEERING (GROUP) COMPANY LIMITED,China,China,CHN,Energy,"Oil Equipment, Services & Distribution",319.95,13.99,8465.74,14.19,3.78,40.25,-17.16,0.48,794.89,195.91,-8.99,2.31,1193.71,70.50,15935,-0.93,
2024,666,HUNDSUN TECHNOLOGIES INC.,China,China,CHN,ICT services,Software & Computer Services,319.92,-7.86,867.84,-9.62,36.86,54.82,-54.05,6.32,583.57,84.21,-46.40,9.70,6991.45,-2.98,10927,-17.15,
2024,667,"SICHUAN CHANGHONG ELECTRIC CO.,LTD.",China,China,CHN,Others,Household Goods & Home Construction,319.82,5.59,13673.62,6.40,2.34,125.94,-39.20,0.92,253.94,266.41,-8.18,1.95,5872.82,82.42,45376,-0.63,
2024,668,RESMED INC,US,US,USA,Health industries,Health Care Equipment & Services,318.88,7.73,4953.63,9.84,6.44,86.50,-9.65,1.75,368.65,1622.26,21.76,32.75,23994.00,-23.17,10600,6.21,
2024,669,"CHINA SHIPBUILDING INDUSTRY GROUP POWER CO.,LTD",China,China,CHN,ICT producers,Electronic & Electrical Equipment,317.33,14.16,6817.17,14.62,4.65,143.28,17.55,2.10,221.48,230.05,70.41,3.37,7269.44,39.98,24499,-2.17,
2024,670,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,France,EU,FRA,Chemicals,Chemicals,316.90,1.57,27057.80,-1.99,1.17,3525.10,3.88,13.03,8.99,5378.00,19.21,19.88,90740.05,-1.63,66657,-1.65,
2024,671,GEN DIGITAL INC.,US,US,USA,ICT services,Software & Computer Services,316.68,-0.90,3787.66,3.23,8.36,14.44,-25.00,0.38,2193.33,1556.45,38.09,41.09,15124.03,8.43,3500,2.94,
2024,672,"STANLEY BLACK & DECKER, INC.",US,US,USA,Others,Household Goods & Home Construction,316.49,-9.17,14790.36,-2.63,2.14,340.65,4.49,2.30,92.91,618.44,1267.02,4.18,11914.35,-17.18,48500,-3.96,
2024,673,"APELLIS PHARMACEUTICALS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,315.30,-7.57,752.11,97.02,41.92,0.39,-47.87,0.05,81282.88,-158.80,-68.10,-21.11,3820.76,-43.69,705,0.43,
2024,674,"HISENSE VISUAL TECHNOLOGY CO., LTD.",China,China,CHN,Others,Leisure Goods,315.01,0.41,7718.31,9.17,4.08,120.95,70.92,1.57,260.44,304.77,-4.54,3.95,3405.47,-4.15,18097,0.33,
2024,675,"HUADONG MEDICINE CO.,LTD.",China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,314.80,59.15,5526.05,3.16,5.70,227.85,7.55,4.12,138.16,569.37,27.45,10.30,7994.68,-16.49,18265,7.64,
2024,676,"SK INNOVATION CO., LTD.",South Korea,ROW,KOR,Energy,Oil & Gas Producers,313.32,15.05,48766.09,-3.33,0.64,6544.98,-10.77,13.42,4.79,205.91,-83.43,0.42,11076.54,20.17,,,
2024,677,COSTAR GROUP INC,US,US,USA,ICT services,Software & Computer Services,313.12,21.56,2633.75,11.45,11.89,614.01,346.71,23.31,51.00,4.52,-98.34,0.17,28250.08,-17.24,6593,7.17,
2024,678,"MONOLITHIC POWER SYSTEMS, INC.",US,US,USA,ICT producers,Technology Hardware & Equipment,312.59,23.18,2124.46,21.20,14.71,140.65,153.77,6.62,222.25,519.16,11.96,24.44,27782.40,-3.89,4017,12.71,
2024,679,"NANJING IRON & STEEL CO.,LTD.",China,China,CHN,Industrials,Industrial Metals & Mining,312.57,-3.92,8150.89,-14.79,3.83,269.60,-48.26,3.31,115.94,386.85,-6.36,4.75,3812.97,26.76,14037,6.62,
2024,680,IAC INC.,US,US,USA,ICT services,Software & Computer Services,311.57,-3.14,3664.68,-12.78,8.50,63.05,-53.66,1.72,494.14,-3.85,-98.47,-0.11,3341.87,-16.69,8300,-12.63,
2024,681,KBC GROEP NV/ KBC GROUPE SA,Belgium,EU,BEL,Financial,Banks,311.00,14.76,11606.00,9.82,2.68,995.00,0.71,8.57,31.26,3941.00,-5.70,33.96,31123.74,27.01,38074,-7.73,
2024,682,"KINGFA SCI.& TECH. CO., LTD.",China,China,CHN,Industrials,General Industrials,310.87,26.33,7979.94,26.23,3.90,314.34,-44.87,3.94,98.90,185.61,40.80,2.33,2959.20,9.13,13083,23.09,
2024,683,SWEDISH ORPHAN BIOVITRUM AB,Sweden,EU,SWE,Health industries,Pharmaceuticals & Biotechnology,308.49,10.23,2271.32,17.65,13.58,14.84,-58.23,0.65,2079.41,490.27,38.20,21.59,9860.79,19.43,1840,3.84,
2024,684,RELAY THERAPEUTICS INC,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,307.14,-3.31,9.63,-60.83,3188.66,1.94,-51.09,20.17,15812.14,-358.52,-0.14,-3722.07,663.80,-50.55,261,-19.20,
2024,685,SAMSARA INC.,US,US,USA,ICT services,Software & Computer Services,307.07,18.90,1202.42,33.26,25.54,19.42,84.21,1.62,1581.09,-182.04,-25.74,-15.14,13349.48,113.74,3500,20.90,
2024,686,BRITISH AMERICAN TOBACCO PLC,UK,ROW,GBR,Others,Tobacco,306.33,-0.78,31195.88,-5.19,0.98,586.12,5.65,1.88,52.26,3312.91,-116.84,10.62,76838.19,24.69,48989,4.85,
2024,687,DYSON TECHNOLOGY LIMITED,UK,ROW,GBR,Industrials,General Industrials,305.60,-2.95,5891.36,-4.17,5.19,30.27,-15.20,0.51,1009.56,223.47,-37.40,3.79,,,2929,-11.62,
2024,688,SIGNIFY N.V.,Netherlands,EU,NLD,Others,Household Goods & Home Construction,305.00,-8.41,6143.00,-8.37,4.97,51.00,0.00,0.83,598.04,459.00,22.07,7.47,2769.67,-28.83,29459,-7.71,
2024,689,ENTEGRIS INC,US,US,USA,ICT producers,Technology Hardware & Equipment,304.27,13.99,3119.85,-8.02,9.75,303.79,-30.92,9.74,100.16,513.93,69.82,16.47,14397.79,-16.34,8200,2.50,
2024,690,ESTEE LAUDER COMPANIES INC. (THE),US,US,USA,Others,Personal Goods,304.17,-12.22,13789.59,-8.21,2.21,579.46,-34.49,4.20,52.49,-292.62,-127.84,-2.12,21089.34,-52.39,57000,-8.06,
2024,691,"CAPCOM CO., LTD.",Japan,Japan,JPN,ICT services,Software & Computer Services,303.54,14.99,1040.13,11.28,29.18,35.85,20.84,3.45,846.66,403.39,15.24,38.78,12080.43,32.22,3766,6.66,
2024,692,EMBRAER S.A.,Brazil,ROW,BRA,Aerospace & Defence,Aerospace & Defence,303.49,13.17,6155.26,21.38,4.93,192.90,-16.05,3.13,157.34,642.51,112.24,10.44,6468.15,97.43,23898,9.16,
2024,693,INFORMATICA INC.,US,US,USA,ICT services,Software & Computer Services,303.36,-5.94,1578.61,2.81,19.22,3.80,-39.72,0.24,7990.80,134.33,49.55,8.51,6522.33,-2.79,5200,4.00,
2024,694,BROTHER INDUSTRIES LTD,Japan,Japan,JPN,ICT producers,Technology Hardware & Equipment,303.35,3.18,5375.68,6.52,5.64,219.45,-5.87,4.08,138.23,460.29,71.68,8.56,4295.33,-3.69,42801,5.58,
2024,695,ARCELORMITTAL SA,Luxembourg,EU,LUX,Industrials,Industrial Metals & Mining,302.24,-3.38,60102.99,-8.54,0.50,4240.06,-4.51,7.05,7.13,3186.06,41.45,5.30,19128.52,-17.35,125416,-1.06,
2024,696,E.ON SE,Germany,EU,DEU,Energy,"Gas, Water & Multiutilities",302.00,100.00,80119.00,-14.48,0.38,6971.00,15.99,8.70,4.33,8256.00,-52.33,10.30,29807.28,-7.27,78983,5.85,
2024,697,CHINA RESOURCES PHARMACEUTICAL GROUP LIMITED,China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,301.69,-4.81,31935.31,5.30,0.94,327.76,4.81,1.03,92.05,1440.77,4.68,4.51,4439.65,11.15,72700,-0.39,
2024,698,KE HOLDINGS INC.,China,China,CHN,Financial,Real Estate Investment & Services,301.11,17.90,12324.12,20.16,2.44,136.77,18.67,1.11,220.16,496.48,-21.52,4.03,20447.99,9.62,135072,16.10,
2024,699,HBIS COMPANY LIMITED,China,China,CHN,Industrials,Industrial Metals & Mining,300.65,-8.51,16037.41,-0.92,1.87,2508.86,8.36,15.64,11.98,773.15,-13.53,4.82,3012.11,3.76,29939,-4.21,
2024,700,"BEIQI FOTON MOTOR CO.,LTD.",China,China,CHN,Automobiles & Parts,Automobiles & Parts,300.50,-9.95,6289.81,-14.97,4.78,198.97,8.82,3.16,151.03,88.74,7.86,1.41,2147.79,-9.26,20119,0.38,
2024,701,KAWASAKI HEAVY INDUSTRIES LTD,Japan,Japan,JPN,Industrials,General Industrials,300.36,-8.22,13058.51,15.14,2.30,605.19,23.26,4.63,49.63,872.34,288.01,6.68,9273.67,76.68,40640,2.40,
2024,702,ASCENDIS PHARMA A/S,Denmark,EU,DNK,Health industries,Pharmaceuticals & Biotechnology,299.55,-24.23,363.64,36.34,82.38,1.43,-41.56,0.39,20991.66,-278.76,-38.81,-76.66,8042.28,23.46,1017,15.70,
2024,703,TRANE TECHNOLOGIES PLC,US,US,USA,Industrials,Industrial Engineering,298.01,22.71,19095.39,12.22,1.56,356.72,23.25,1.87,83.54,3334.20,23.42,17.46,80000.58,50.69,45000,12.50,
2024,704,SILICON LABORATORIES INC,US,US,USA,ICT producers,Technology Hardware & Equipment,297.65,-1.03,562.50,-25.29,52.92,11.31,-47.28,2.01,2632.18,-159.29,-31.49,-28.32,3879.77,-3.51,1889,2.33,
2024,705,LOGITECH INTERNATIONAL SA,Switzerland,ROW,CHE,ICT producers,Technology Hardware & Equipment,297.44,7.58,4384.35,5.97,6.78,54.03,0.41,1.23,550.54,639.59,12.39,14.59,13115.33,-13.05,7300,0.00,
2024,706,WEIBO CORPORATION,China,China,CHN,ICT services,Software & Computer Services,297.19,-7.46,1688.98,-0.29,17.60,59.17,67.16,3.50,502.28,475.81,4.52,28.17,1364.77,-12.24,4982,-5.43,
2024,707,"TIANDI SCIENCE & TECHNOLOGY CO.,LTD.",China,China,CHN,Industrials,Industrial Engineering,297.16,10.43,4025.51,2.00,7.38,91.82,32.36,2.28,323.63,429.70,-3.56,10.67,3372.81,13.61,17965,-3.38,
2024,708,SHANGHAI PHARMACEUTICALS HOLDING COMPANY LIMITED,China,China,CHN,Health industries,Pharmaceuticals & Biotechnology,296.88,9.77,36296.99,5.75,0.82,316.60,-19.18,0.87,93.77,1193.84,-2.21,3.29,5361.90,25.83,49402,2.57,
2024,709,SARTORIUS AG,Germany,EU,DEU,ICT producers,Electronic & Electrical Equipment,296.60,9.41,3380.70,-0.44,8.77,409.90,-26.76,12.12,72.36,385.00,-24.83,11.39,8090.78,-35.22,13528,-7.43,
2024,710,DOOSAN CORP.,South Korea,ROW,KOR,Industrials,General Industrials,295.88,-1.20,11834.92,-5.21,2.50,463.68,21.67,3.92,63.81,655.13,-30.11,5.54,2759.05,172.45,,,
2024,711,SIKA AG,Switzerland,ROW,CHE,Chemicals,Chemicals,295.47,2.81,12497.98,4.67,2.36,351.78,28.93,2.81,83.99,1820.97,10.64,14.57,36882.86,-20.97,34476,2.77,
2024,712,TONGCHENG-ELONG HOLDINGS LIMITED,China,China,CHN,Others,Travel & Leisure,294.42,43.75,2286.69,45.77,12.88,53.16,-47.76,2.32,553.80,319.45,29.44,13.97,5248.99,33.66,10141,1.97,
2024,713,THYSSENKRUPP AG,Germany,EU,DEU,Industrials,Industrial Metals & Mining,294.00,10.11,35041.00,-6.65,0.84,1525.00,-10.19,4.35,19.28,-1057.00,-39.46,-3.02,2178.24,-51.32,98120,-1.86,
2024,714,"TONGWEI CO.,LTD.",China,China,CHN,Others,Food Producers,293.70,-40.63,12131.18,-33.87,2.42,3743.51,-22.12,30.86,7.85,-946.20,-131.22,-7.80,13126.35,-11.66,55724,-1.21,
2024,715,THE SWATCH GROUP LTD.,Switzerland,ROW,CHE,Others,Personal Goods,293.24,-5.15,7155.76,-14.62,4.10,534.42,-31.10,7.47,54.87,320.87,-74.64,4.48,5084.83,-27.65,32477,-3.35,
2024,716,SWISSCOM AG,Switzerland,ROW,CHE,ICT services,Fixed Line Telecommunications,293.24,9.96,11725.46,-0.33,2.50,2430.94,0.70,20.73,12.06,2044.20,-12.74,17.43,27833.08,-0.06,19887,0.80,
2024,717,AVIDITY BIOSCIENCES INC,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,292.23,58.98,10.49,13.99,2786.02,6.80,67.12,64.84,4296.53,-364.75,60.84,-3477.43,3339.61,420.61,391,54.55,
2024,718,ADVANCED MICRO-FABRICATION EQUIPMENT INC. CHINA,China,China,CHN,ICT producers,Electronic & Electrical Equipment,291.98,93.00,1195.41,44.73,24.42,118.03,2.83,9.87,247.37,180.07,38.87,15.06,15524.76,23.77,2480,44.02,
2024,719,ACADIA PHARMACEUTICALS INC.,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,291.89,-13.76,921.93,31.85,31.66,0.50,946.00,0.05,57982.60,81.12,-214.85,8.80,2938.97,-40.23,654,9.36,
2024,720,"SHANDONG HI-SPEED ROAD & BRIDGE GROUP CO., LTD",China,China,CHN,Construction & Materials,Construction & Materials,291.89,-0.31,9408.61,-2.29,3.10,14.70,-92.89,0.16,1985.62,533.14,-10.04,5.67,1143.92,5.50,29136,-2.52,
2024,721,AB SKF,Sweden,EU,SWE,Industrials,Industrial Engineering,291.12,0.91,8615.24,-4.97,3.38,443.06,-11.69,5.14,65.71,924.25,-6.37,10.73,7720.16,3.15,38743,-4.09,
2024,722,"AVIC JONHON OPTRONIC TECHNOLOGY CO.,LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,290.73,2.45,2727.77,3.04,10.66,203.45,-35.55,7.46,142.90,460.96,-1.25,16.90,10695.29,1.62,19314,9.25,
2024,723,"HD HYUNDAI CO.,LTD.",South Korea,ROW,KOR,Industrials,Industrial Engineering,290.07,8.22,44229.11,10.49,0.66,1125.59,-17.64,2.54,25.77,1947.04,46.84,4.40,4096.60,25.53,,,
2024,724,"AGIOS PHARMACEUTICALS, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,290.00,1.95,35.13,36.07,825.49,1.62,68.67,4.62,17880.47,-409.80,8.75,-1166.47,1803.84,51.51,488,26.42,
2024,725,BP PLC,UK,ROW,GBR,Energy,Oil & Gas Producers,289.73,1.01,182101.26,-9.97,0.16,14724.23,7.08,8.09,1.97,11959.77,-50.97,6.57,76815.39,-21.26,91000,14.61,
2024,726,PIRELLI & C. SPA,Italy,EU,ITA,Automobiles & Parts,Automobiles & Parts,289.50,0.35,6773.32,1.85,4.27,376.08,-0.35,5.55,76.98,875.53,13.23,12.93,5474.00,11.10,31219,0.47,
2024,727,LUMENTUM HOLDINGS INC.,US,US,USA,ICT producers,Electronic & Electrical Equipment,289.44,-2.31,1308.31,-23.08,22.12,128.02,3.50,9.79,226.09,-347.87,312.56,-26.59,2937.02,-22.53,7257,-3.24,
2024,728,INFINERA CORP.,US,US,USA,ICT producers,Technology Hardware & Equipment,289.19,-5.19,1365.33,-12.12,21.18,72.20,20.38,5.29,400.51,-54.33,4703.66,-3.98,1497.54,45.24,3418,0.86,
2024,729,"SONOS, INC.",US,US,USA,Others,Leisure Goods,287.63,1.48,1461.21,-8.29,19.68,53.18,9.87,3.64,540.87,-34.84,76.15,-2.38,1328.34,-19.59,1708,-8.52,
2024,730,PEGASYSTEMS INC,US,US,USA,ICT services,Software & Computer Services,286.91,0.87,1441.12,4.51,19.91,7.42,-54.04,0.52,3865.07,123.60,25.03,8.58,7693.00,97.00,5443,0.68,
2024,731,NITTO DENKO CORPORATION,Japan,Japan,JPN,Chemicals,Chemicals,286.83,7.56,6217.82,10.79,4.61,650.09,56.41,10.46,44.12,1138.64,33.45,18.31,11956.95,-1.44,25769,1.85,
2024,732,SINOPEC OILFIELD SERVICE CORPORATION,China,China,CHN,Energy,Oil & Gas Producers,286.48,8.61,10694.05,1.39,2.68,485.46,-11.37,4.54,59.01,222.94,1.11,2.08,3650.41,11.48,60162,-5.10,
2024,733,"S.F. HOLDING CO.,LTD.",China,China,CHN,Others,Travel & Leisure,286.38,-12.20,37506.11,10.07,0.76,1232.28,-25.07,3.29,23.24,1944.82,44.85,5.19,25449.56,-1.73,147189,-3.88,
2024,734,"SHANGHAI UNITED IMAGING HEALTHCARE CO.,LTD.",China,China,CHN,Health industries,Health Care Equipment & Services,286.27,17.01,1358.26,-9.73,21.08,256.58,80.86,18.89,111.57,102.70,-42.33,7.56,9889.44,994.73,8173,9.85,
2024,735,FANUC CORPORATION,Japan,Japan,JPN,Industrials,Industrial Engineering,286.19,-6.32,4888.56,0.23,5.85,250.25,-24.27,5.12,114.36,974.16,11.93,19.93,24998.99,-2.90,10113,1.43,
2024,736,BEIJING FOURTH PARADIGM TECHNOLOGY CO. LTD,China,China,CHN,ICT services,Software & Computer Services,286.12,22.66,693.72,25.13,41.25,3.73,-27.00,0.54,7663.50,-32.83,-54.25,-4.73,1685.25,105.52,967,-46.31,
2024,737,RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA S.P.A.,Italy,EU,ITA,Health industries,Pharmaceuticals & Biotechnology,286.03,11.84,2341.56,12.45,12.22,36.65,23.44,1.57,780.49,646.78,15.91,27.62,10581.73,3.62,4583,2.87,
2024,738,DANSKE BANK A/S,Denmark,EU,DNK,Financial,Banks,285.07,-47.85,8315.32,9.88,3.43,131.94,17.00,1.59,216.06,4112.34,12.60,49.45,23667.00,13.48,19916,-0.52,
2024,739,"PERFECT WORLD CO., LTD.",China,China,CHN,Others,Travel & Leisure,283.91,-13.40,734.57,-28.50,38.65,46.54,-32.90,6.34,610.07,-170.21,-239.52,-23.17,2489.80,-12.73,3905,-32.13,
2024,740,HASBRO INC,US,US,USA,Others,Leisure Goods,283.09,-4.17,3980.65,-17.34,7.11,83.93,-58.34,2.11,337.27,700.16,-172.25,17.59,7507.49,10.77,4985,-9.40,
2024,741,"TIANMA MICROELECTRONICS CO.,LTD.",China,China,CHN,ICT producers,Electronic & Electrical Equipment,282.74,-16.65,4416.85,3.79,6.40,397.45,-31.56,9.00,71.14,-89.80,-56.19,-2.03,2926.65,-12.29,22580,-7.37,
2024,742,TELEDYNE TECHNOLOGIES INCORPORATED,US,US,USA,Aerospace & Defence,Aerospace & Defence,281.64,-20.01,5457.70,0.61,5.16,80.57,-27.15,1.48,349.58,952.06,-4.38,17.44,20819.66,3.36,14900,0.00,
2024,743,"BOX, INC.",US,US,USA,ICT services,Software & Computer Services,281.53,10.24,1049.31,5.05,26.83,2.48,39.61,0.24,11367.51,76.65,56.91,7.31,4616.83,26.89,2810,11.07,
2024,744,"SENTINELONE, INC.",US,US,USA,ICT services,Software & Computer Services,281.18,25.84,790.70,32.25,35.56,1.79,42.64,0.23,15705.54,-317.03,-11.39,-40.09,6799.91,4.58,2800,21.74,
2024,745,ILLINOIS TOOL WORKS INC,US,US,USA,Industrials,Industrial Engineering,281.07,2.82,15302.72,-1.30,1.84,420.64,-3.96,2.75,66.82,4104.34,5.54,26.82,72072.67,-4.40,44000,-2.22,
2024,746,ANHUI CONSTRUCTION ENGINEERING GROUP CORPORATION LIMITED,China,China,CHN,Construction & Materials,Construction & Materials,280.88,16.96,12725.59,5.76,2.21,1271.62,122.88,9.99,22.09,595.66,-1.60,4.68,1082.01,2.80,17797,-2.23,
2024,747,MITSUI CHEMICALS INC,Japan,Japan,JPN,Chemicals,Chemicals,280.76,2.43,11095.08,3.40,2.53,743.36,-15.86,6.70,37.77,536.97,22.38,4.84,4151.98,-22.17,17320,-12.79,
2024,748,MINEBEA MITSUMI INC,Japan,Japan,JPN,Industrials,Industrial Engineering,279.22,6.72,9338.30,8.60,2.99,505.83,6.32,5.42,55.20,570.60,26.53,6.11,5741.96,-25.71,83256,-0.75,
2024,749,CHINA SHIPBUILDING INDUSTRY COMPANY LIMITED,China,China,CHN,Automobiles & Parts,Automobiles & Parts,278.94,34.78,7310.31,18.72,3.82,703.74,274.41,9.63,39.64,-67.95,-295.86,-0.93,14463.38,20.26,27681,-9.19,
2024,750,LEO PHARMA A/S,Denmark,EU,DNK,Health industries,Pharmaceuticals & Biotechnology,278.37,65.55,1669.80,9.31,16.67,34.73,-25.79,2.08,801.54,-154.07,-32.45,-9.23,,,4184,-6.82,
2024,751,SMITH & NEPHEW PLC,UK,ROW,GBR,Health industries,Health Care Equipment & Services,278.18,-9.97,5592.45,4.70,4.97,366.73,-10.77,6.56,75.85,632.40,66.33,11.31,10468.08,-8.86,18060,-5.35,
2024,752,ARKEMA,France,EU,FRA,Chemicals,Chemicals,278.00,1.09,9544.00,0.32,2.91,703.00,23.55,7.37,39.54,660.00,-0.15,6.92,5594.27,-27.62,21082,0.65,
2024,753,"IDEAYA BIOSCIENCES, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,276.90,171.08,6.74,-70.07,4109.61,3.71,62.88,55.10,7458.47,-314.73,143.23,-4671.07,2138.13,-2.54,131,5.65,
2024,754,BRP INC.,Canada,ROW,CAN,Automobiles & Parts,Automobiles & Parts,276.22,-6.48,5396.84,-22.18,5.12,265.32,-27.68,4.92,104.11,143.97,-81.78,2.67,1592.77,-15.69,23000,15.00,
2024,755,AKZO NOBEL NV,Netherlands,EU,NLD,Chemicals,Chemicals,276.00,9.96,10711.00,0.40,2.58,282.00,6.42,2.63,97.87,917.00,-10.88,8.56,9898.37,-22.45,34600,-1.70,
2024,756,ENDRESS+HAUSER AG,Switzerland,ROW,CHE,ICT producers,Electronic & Electrical Equipment,275.60,3.00,3744.18,0.68,7.36,312.24,33.71,8.34,88.27,561.87,-1.91,15.01,,,17046,3.11,
2024,757,"SHENZHEN SED INDUSTRY CO.,LTD.",China,China,CHN,ICT producers,Technology Hardware & Equipment,275.38,15.13,8886.56,19.73,3.10,70.51,-18.41,0.79,390.53,145.60,-36.24,1.64,1499.86,-16.71,20005,-14.34,
2024,758,TERADATA CORPORATION,US,US,USA,ICT services,Software & Computer Services,275.29,-3.05,1684.47,-4.53,16.34,23.10,26.32,1.37,1191.67,201.17,12.37,11.94,2869.44,-29.50,5700,-12.31,
2024,759,SKYWORTH GROUP LIMITED,China,China,CHN,ICT producers,Electronic & Electrical Equipment,275.08,-1.93,8573.18,-5.82,3.21,162.20,-30.55,1.89,169.59,198.33,-35.70,2.31,879.04,1.52,30800,-1.28,
2024,760,CRISPR THERAPEUTICS AG,Switzerland,ROW,CHE,Health industries,Pharmaceuticals & Biotechnology,274.96,-38.06,35.92,3014.69,765.54,1.83,-94.89,5.09,15026.46,-349.09,-44.25,-971.93,3233.72,5.56,393,-14.19,
2024,761,RESONAC HOLDINGS CORPORATION,Japan,Japan,JPN,Chemicals,Chemicals,274.78,4.94,8520.04,7.79,3.23,529.88,-0.81,6.22,51.86,482.95,-362.97,5.67,4561.65,37.29,23936,0.40,
2024,762,"RUIJIE NETWORKS CO.,LTD.",China,China,CHN,ICT services,Software & Computer Services,274.71,-4.37,1542.70,1.36,17.81,63.99,56.43,4.15,429.27,48.99,199.59,3.18,649.17,90.56,7137,-11.55,
2024,763,"BENTLEY SYSTEMS, INCORPORATED",US,US,USA,ICT services,Software & Computer Services,274.45,2.13,1302.43,10.15,21.07,13.52,-43.82,1.04,2029.94,290.84,31.06,22.33,13067.93,-7.93,5500,5.77,
2024,764,"ANKER INNOVATIONS TECHNOLOGY CO., LTD.",China,China,CHN,ICT producers,Technology Hardware & Equipment,272.46,49.21,3258.49,41.14,8.36,56.56,510.10,1.74,481.76,290.50,24.04,8.92,3816.45,45.26,5034,25.32,
2024,765,OMRON CORPORATION,Japan,Japan,JPN,ICT producers,Electronic & Electrical Equipment,271.92,-11.58,4916.92,-2.08,5.53,300.46,7.97,6.11,90.50,338.49,57.91,6.88,5373.56,-21.49,26614,-6.45,
2024,766,SEKISUI CHEMICAL CO LTD,Japan,Japan,JPN,Construction & Materials,Construction & Materials,271.37,6.11,7958.75,3.28,3.41,356.34,26.12,4.48,76.15,644.93,16.50,8.10,6996.36,14.06,26918,-0.04,
2024,767,"GUIDEWIRE SOFTWARE, INC.",US,US,USA,ICT services,Software & Computer Services,271.00,7.73,943.78,8.30,28.71,6.12,9.29,0.65,4425.43,-50.60,-64.83,-5.36,10838.10,63.61,3469,1.58,
2024,768,REMITLY GLOBAL INC,US,US,USA,Financial,Financial Services,270.98,24.46,1216.64,33.85,22.27,5.77,109.94,0.47,4693.58,-36.86,-66.47,-3.03,4302.86,25.10,2800,3.70,
